Código,   Universidad,  Rama,  Grado en,  Centro,	Nota general,  Mayor
25,  Mayor 40, Mayor 45
426200,GRANADA,AYH,CONSERVACIÓN Y RESTAURACIÓN DE BIENES CULTURALES,F. BELLAS ARTES,8.284,5.000,6.680 -OPR AN,5.000,5.000
492603,GRANADA,SYJ,CRIMINOLOGÍA,F. DERECHO,10.625,5.000,6.990 -OPR AN,25.333,7.880
429503,GRANADA,SYJ,DERECHO,F. DERECHO,7.702,5.000,5.790 -OPR AN,5.000,5.000
430001,GRANADA,SYJ,ECONOMÍA,F. CIENC. ECONOM. Y EMPR.,7.727,5.000,5.000 -ONP NA,5.000,5.000
401007,GRANADA,IYA,EDIFICACIÓN,E.T.S. ING. EDIFICACIÓN,5.000,5.000,5.000 -ONP NA,5.000,5.000
445533,GRANADA,SYJ,EDUCACIÓN INFANTIL,F.EDUC. Y HUMAN.(MELILLA),5.000,5.000,5.000 -ONP NA,5.000,5.000
445529,GRANADA,SYJ,EDUCACIÓN INFANTIL,F. EDUC. Y HUMAN. (CEUTA),5.000,5.000,5.000 -ONP NA,5.000,5.000
445501,GRANADA,SYJ,EDUCACIÓN INFANTIL,F. CIENC. DE LA EDUCACIÓN,7.483,5.000,5.960 -ONP AN,5.000,5.000
445514,GRANADA,SYJ,EDUCACIÓN INFANTIL,C. PROF.INMAC. CONC (A),5.000,5.000,5.000 -ONP NA,5.000,5.000
446537,GRANADA,SYJ,EDUCACIÓN PRIMARIA,F.EDUC. Y HUMAN.(MELILLA),5.000,5.000,5.000 -ONP NA,5.000,5.000
446522,GRANADA,SYJ,EDUCACIÓN PRIMARIA,F. EDUC. Y HUMAN. (CEUTA),5.000,5.000,5.000 -ONP NA,5.000,5.000
446503,GRANADA,SYJ,EDUCACIÓN PRIMARIA,F. CIENC. DE LA EDUCACIÓN,7.500,5.000,5.230 -OPR NA,5.000,5.000
446518,GRANADA,SYJ,EDUCACIÓN PRIMARIA,C. PROF.INMAC. CONC (A),5.000,5.000,5.000 -ONP NA,5.000,5.000
446541,GRANADA,SYJ,EDUCACIÓN PRIMARIA (grupo formación bilingüe),F. CIENC. DE LA EDUCACIÓN,10.168,5.000,7.220 -OPR AN,5.000,5.000
402224,GRANADA,SYJ,EDUCACIÓN SOCIAL,F.EDUC. Y HUMAN.(MELILLA),5.000,5.000,5.000 -ONP NA,5.000,5.000
402211,GRANADA,SYJ,EDUCACIÓN SOCIAL,F. EDUC. Y HUMAN. (CEUTA),5.000,5.000,7.340 -ONP NA,5.000,5.000
402205,GRANADA,SYJ,EDUCACIÓN SOCIAL,F. CIENC. DE LA EDUCACIÓN,7.544,5.000,7.670 -ONP AN,5.000,5.000
402530,GRANADA,SD,ENFERMERÍA,F. ENFERMERÍA(MELILLA),8.690,5.000,5.530 -OPR AN,5.000,5.000
402526,GRANADA,SD,ENFERMERÍA,F. ENFERMERÍA (CE),8.861,5.000,6.590 -OPR AN,5.000,5.000
402507,GRANADA,SD,ENFERMERÍA,F. CIENCIAS DE LA SALUD,11.495,5.000,7.090 -OPR AN,14.830,6.900
403004,GRANADA,C,ESTADÍSTICA,F. CIENCIAS,5.000,5.000,5.000 -ONP NA,5.000,5.000
431501,GRANADA,AYH,ESTUDIOS ÁRABES E ISLÁMICOS,F. FILOSOFÍA Y LETRAS,5.000,5.000,5.000 -ONP NA,5.000,5.000
433000,GRANADA,AYH,ESTUDIOS FRANCESES,F. FILOSOFÍA Y LETRAS,5.810,5.000,5.000 -ONP NA,5.000,5.000
434500,GRANADA,AYH,ESTUDIOS INGLESES,F. FILOSOFÍA Y LETRAS,8.782,5.000,5.000 -ONP NA,5.000,5.000
430506,GRANADA,SD,FARMACIA,F. FARMACIA,10.495,5.000,6.110 -OPR AN,5.000,5.000
432007,GRANADA,AYH,FILOLOGÍA CLÁSICA,F. FILOSOFÍA Y LETRAS,5.000,5.000,5.000 -ONP NA,5.000,5.000
434004,GRANADA,AYH,FILOLOGÍA HISPÁNICA,F. FILOSOFÍA Y LETRAS,7.597,5.000,5.000 -ONP NA,5.000,5.000
435504,GRANADA,AYH,FILOSOFÍA,F. FILOSOFÍA Y LETRAS,6.198,5.000,5.000 -ONP NA,5.000,5.000
402000,GRANADA,SYJ,FINANZAS Y CONTABILIDAD,F. CIENC. ECONOM. Y EMPR.,7.650,5.000,5.000 -ONP NA,5.000,5.000
436001,GRANADA,C,FÍSICA,F. CIENCIAS,10.906,5.000,5.000 -ONP NA,5.000,5.000
403500,GRANADA,SD,FISIOTERAPIA,F. CIENCIAS DE LA SALUD,12.089,5.000,8.109 -OPR AN,5.000,5.000
436702,GRANADA,SYJ,GEOGRAFÍA Y GESTIÓN DEL TERRITORIO,F. FILOSOFÍA Y LETRAS,5.000,5.000,5.000 -ONP NA,5.000,5.000
437005,GRANADA,C,GEOLOGÍA,F. CIENCIAS,6.969,5.000,5.493 -ONP AN,5.000,5.000
437501,GRANADA,AYH,HISTORIA,F. FILOSOFÍA Y LETRAS,6.158,5.000,5.770 -OPR AN,5.000,5.000
438009,GRANADA,AYH,HISTORIA DEL ARTE,F. FILOSOFÍA Y LETRAS,5.015,5.000,5.000 -ONP NA,5.000,5.000
499005,GRANADA,AYH,HISTORIA Y CIENCIAS DE LA MÚSICA,F. FILOSOFÍA Y LETRAS,7.189,5.000,6.480 -OPR NA,5.000,5.000
401503,GRANADA,SYJ,INFORMACIÓN Y DOCUMENTACIÓN,F. BIBLIOTECONO. Y DOCUM.,5.000,5.000,5.000 -ONP NA,5.000,5.000
422508,GRANADA,IYA,INGENIERÍA CIVIL,E.T.S. INGEN. CAMINOS,5.562,5.000,5.000 -ONP NA,5.000,5.000
425002,GRANADA,IYA,INGENIERÍA DE TECNOLOGÍAS DE TELECOMUNICACIÓN,E.T.S. INFOR. Y COMUN.,10.594,5.000,5.000 -ONP NA,5.000,5.000
412901,GRANADA,IYA,INGENIERÍA ELECTRÓNICA INDUSTRIAL,F. CIENCIAS,10.551,5.000,5.000 -ONP NA,5.000,5.000
423516,GRANADA,IYA,INGENIERÍA INFORMÁTICA,F. EDUC. Y HUMAN. (CEUTA),5.000,5.000,5.000 -ONP NA,5.000,5.000
423501,GRANADA,IYA,INGENIERÍA INFORMÁTICA,E.T.S. INFOR. Y COMUN.,7.798,5.000,5.000 -ONP NA,5.000,5.000
423404,GRANADA,IYA,INGENIERIA INFORMÁTICA + MATEMÁTICAS,F. CIENCIAS,11.127,5.000,5.000 -ONP NA,5.000,5.000
424505,GRANADA,IYA,INGENIERÍA QUÍMICA,F. CIENCIAS,7.314,5.000,5.000 -ONP NA,5.000,5.000
432503,GRANADA,AYH,LENGUAS MODERNAS Y SUS LITERATURAS,F. FILOSOFÍA Y LETRAS,8.914,5.000,5.000 -ONP NA,5.000,5.000
498508,GRANADA,AYH,LITERATURAS COMPARADAS,F. FILOSOFÍA Y LETRAS,6.894,5.000,5.000 -ONP NA,5.000,5.000
405001,GRANADA,SD,LOGOPEDIA,F. PSICOLOGÍA,8.090,5.000,5.960 -OPR NA,5.000,5.000
449008,GRANADA,SYJ,MARKETING E INVESTIGACIÓN DE MERCADOS,F. CIENC. ECONOM. Y EMPR.,9.150,5.000,6.070 -OPR AN,5.000,5.000
439002,GRANADA,C,MATEMÁTICAS,F. CIENCIAS,9.060,5.000,5.000 -ONP NA,5.000,5.000
439509,GRANADA,SD,MEDICINA,F. MEDICINA,12.947,5.000,7.240 -OPR AN,5.000,5.000
406201,GRANADA,SD,NUTRICIÓN HUMANA Y DIETÉTICA,F. FARMACIA,10.229,5.000,6.560 -OPR AN,5.000,5.000
440005,GRANADA,SD,ODONTOLOGÍA,F. ODONTOLOGÍA,12.269,5.000,7.320 -OPR AN,5.000,5.000
406501,GRANADA,C,ÓPTICA Y OPTOMETRÍA,F. CIENCIAS,8.476,5.000,5.000 -ONP NA,5.000,5.000
440501,GRANADA,SYJ,PEDAGOGÍA,F. CIENC. DE LA EDUCACIÓN,7.032,5.000,5.000 -ONP NA,5.000,5.000
441505,GRANADA,SD,PSICOLOGÍA,F. PSICOLOGÍA,8.561,5.000,5.850 -OPR AN,5.000,5.000
442509,GRANADA,C,QUÍMICA,F. CIENCIAS,8.883,5.000,5.000 -ONP NA,5.000,5.000
408002,GRANADA,SYJ,RELACIONES LABORALES Y RECURSOS HUMANOS,F. CIENCIAS DEL TRABAJO,5.000,5.000,5.000 -ONP NA,5.000,5.000
408017,GRANADA,SYJ,RELACIONES LABORALES Y RECURSOS HUMANOS,F. CC. SOCIALES (ME),5.000,5.000,5.000 -ONP NA,5.000,5.000
442703,GRANADA,SYJ,SOCIOLOGÍA,F. CIENC. POLT. Y SOCIO.,6.050,5.000,6.250 -OPR NA,5.000,5.000
408207,GRANADA,SD,TERAPIA OCUPACIONAL,F. CIENCIAS DE LA SALUD,10.006,5.000,6.259 -OPR AN,7.829,5.850
408509,GRANADA,SYJ,TRABAJO SOCIAL,F. TRABAJO SOCIAL,7.290,5.000,5.320 -OPR AN,5.000,5.000
443103,GRANADA,AYH,TRADUCCIÓN E INTERPRETACIÓN ALEMÁN,F. TRADUC. INTERPRE.,10.440,5.000,5.000 -ONP NA,5.000,5.000
443405,GRANADA,AYH,TRADUCCIÓN E INTERPRETACIÓN ÁRABE,F. TRADUC. INTERPRE.,7.652,5.000,5.890 -OPR AN,5.000,5.000
443200,GRANADA,AYH,TRADUCCIÓN E INTERPRETACIÓN FRANCÉS,F. TRADUC. INTERPRE.,10.824,5.000,5.000 -ONP NA,5.000,5.000
443308,GRANADA,AYH,TRADUCCIÓN E INTERPRETACIÓN INGLÉS,F. TRADUC. INTERPRE.,12.491,5.000,6.375 -OPR AN,5.000,5.000
408703,GRANADA,SYJ,TURISMO,F. CIENC. ECONOM. Y EMPR.,7.883,5.000,5.000 -OPR NA,5.000,5.000
525507,HUELVA,SYJ,ADMINISTRACION Y DIRECCIÓN DE EMPRESAS,F. CIENC. EMPRESARIALES,5.000,5.000,8.080 -ONP AN,5.000,5.000
525906,HUELVA,SYJ,ADMÓN. Y DIRECC. EMP. + FINANZAS Y CONTABI,F. CIENC. EMPRESARIALES,6.890,5.000,5.000 -ONP NA,5.000,5.000
525809,HUELVA,SYJ,ADMÓN. Y DIRECC. EMP. + TURISMO,F. CIENC. EMPRESARIALES,5.000,5.000,5.000 -ONP NA,5.000,5.000
527008,HUELVA,C,CIENCIAS AMBIENTALES,F.CIENCIAS EXPERIMENTALES,5.000,5.000,5.000 -ONP NA,5.000,5.000
527504,HUELVA,SYJ,CIENCIAS DE LA ACTIVIDAD FÍSICA Y DEL DEPORTE,F. CIENCIAS EDUCACIÓN,9.984,5.000,6.010 -OPR AN,5.000,5.000
529501,HUELVA,SYJ,DERECHO,F. DERECHO,6.456,5.000,6.840 -ONP AN,11.499,5.000
545508,HUELVA,SYJ,EDUCACIÓN INFANTIL,F. CIENCIAS EDUCACIÓN,7.330,5.000,5.030 -OPR NA,5.000,5.000
546501,HUELVA,SYJ,EDUCACIÓN PRIMARIA,F. CIENCIAS EDUCACIÓN,6.685,5.000,6.360 -ONP AN,5.000,5.000
502203,HUELVA,SYJ,EDUCACIÓN SOCIAL,F. CIENCIAS EDUCACIÓN,6.685,5.000,7.590 -ONP AN,5.000,5.000
502505,HUELVA,SD,ENFERMERÍA,F. ENFERMERÍA,10.207,5.000,6.183 -OPR AN,5.000,5.000
534509,HUELVA,AYH,ESTUDIOS INGLESES,F. HUMANIDADES,6.250,5.000,5.000 -ONP NA,5.000,5.000
534703,HUELVA,AYH,ESTUDIOS INGLESES + FILOLOGÍA HISPÁNICA,F. HUMANIDADES,5.000,5.000,5.000 -ONP NA,5.000,5.000
534002,HUELVA,AYH,FILOLOGÍA HISPÁNICA,F. HUMANIDADES,5.000,5.000,5.000 -ONP NA,5.000,5.000
502009,HUELVA,SYJ,FINANZAS Y CONTABILIDAD,F. CIENC. EMPRESARIALES,5.000,5.000,5.000 -ONP NA,5.000,5.000
537003,HUELVA,C,GEOLOGÍA,F.CIENCIAS EXPERIMENTALES,5.000,5.000,5.000 -ONP NA,5.000,5.000
537208,HUELVA,C,GEOLOGÍA + CIENCIAS AMBIENTALES,F.CIENCIAS EXPERIMENTALES,5.000,5.000,5.000 -ONP NA,5.000,5.000
549502,HUELVA,AYH,GESTION CULTURAL,F. HUMANIDADES,5.000,5.000,7.810 -ONP AN,5.000,5.000
549517,HUELVA,AYH,GESTION CULTURAL - SEMIPRESENCIAL,F. HUMANIDADES,5.000,5.000,6.900 -ONP AN,5.000,5.000
537501,HUELVA,AYH,HISTORIA,F. HUMANIDADES,5.000,5.000,5.000 -ONP NA,5.000,5.000
538503,HUELVA,AYH,HUMANIDADES,F. HUMANIDADES,5.000,5.000,5.000 -ONP NA,5.000,5.000
522001,HUELVA,IYA,INGENIERÍA AGRÍCOLA,E.T.S. INGENIERÍA,5.000,5.000,5.000 -ONP NA,5.000,5.000
512500,HUELVA,IYA,INGENIERÍA ELÉCTRICA,E.T.S. INGENIERÍA,5.000,5.000,5.000 -ONP NA,5.000,5.000
513008,HUELVA,IYA,INGENIERÍA ELECTRÓNICA INDUSTRIAL,E.T.S. INGENIERÍA,5.000,5.000,5.000 -ONP NA,5.000,5.000
517002,HUELVA,IYA,INGENIERÍA EN EXPLOTACIÓN DE MINAS Y REC. ENERG.,E.T.S. INGENIERÍA,5.000,5.000,5.000 -ONP NA,5.000,5.000
516904,HUELVA,IYA,INGENIERÍA ENERGÉTICA,E.T.S. INGENIERÍA,5.000,5.000,5.000 -ONP NA,5.000,5.000
524007,HUELVA,IYA,INGENIERÍA FORESTAL Y DEL MEDIO NATURAL,E.T.S. INGENIERÍA,5.000,5.000,5.000 -ONP NA,5.000,5.000
523501,HUELVA,IYA,INGENIERÍA INFORMÁTICA,E.T.S. INGENIERÍA,5.000,5.000,5.000 -ONP NA,5.000,5.000
513504,HUELVA,IYA,INGENIERÍA MECÁNICA,E.T.S. INGENIERÍA,5.000,5.000,5.000 -ONP NA,5.000,5.000
514001,HUELVA,IYA,INGENIERÍA QUÍMICA INDUSTRIAL,E.T.S. INGENIERÍA,5.000,5.000,5.000 -ONP NA,5.000,5.000
541503,HUELVA,SD,PSICOLOGÍA,F. CIENCIAS EDUCACIÓN,7.778,5.000,5.434 -OPR AN,5.000,5.000
542507,HUELVA,C,QUÍMICA,F.CIENCIAS EXPERIMENTALES,5.000,5.000,5.000 -ONP NA,5.000,5.000
508000,HUELVA,SYJ,RELACIONES LABORALES Y RECURSOS HUMANOS,F. CIENCIAS DEL TRABAJO,5.354,5.000,5.000 -ONP NA,5.000,5.000
508015,HUELVA,SYJ,RELACIONES LABORALES Y RECURSOS HUMANOS - SEMIPRESENCIAL,F. CIENCIAS DEL TRABAJO,5.000,5.000,5.000 -ONP NA,22.936,5.000
508507,HUELVA,SYJ,TRABAJO SOCIAL,F. TRABAJO SOCIAL,6.000,5.000,5.000 -ONP NA,5.000,5.000
508701,HUELVA,SYJ,TURISMO,F. CIENC. EMPRESARIALES,5.000,5.000,5.670 -ONP AN,5.000,5.000
625505,JAÉN,SYJ,ADMINISTRACION Y DIRECCIÓN DE EMPRESAS,F. CIENC. SOCI. Y JURÍDI.,5.900,5.000,5.729 -OPR AN,5.000,5.000
625602,JAÉN,SYJ,ADMON. Y DIREC. DE EMPRESA + DERECHO,F. CIENC. SOCI. Y JURÍDI.,6.450,5.000,5.659 -OPR AN,5.000,5.000
653008,JAÉN,AYH,ARQUEOLOGÍA,F. HUMAN. Y CIENC. EDUCA.,5.110,5.000,6.525 -OPR AN,5.000,5.000
626509,JAÉN,C,BIOLOGÍA,F. CIENCIAS EXPERIMENTALE,9.084,5.000,5.296 -ONP AN,5.000,5.000
627006,JAÉN,C,CIENCIAS AMBIENTALES,F. CIENCIAS EXPERIMENTALE,5.000,5.000,5.000 -ONP NA,5.000,5.000
629501,JAÉN,SYJ,DERECHO,F. CIENC. SOCI. Y JURÍDI.,6.550,5.000,6.530 -OPR AN,5.000,5.000
645506,JAÉN,SYJ,EDUCACIÓN INFANTIL,F. HUMAN. Y CIENC. EDUCA.,5.830,5.000,5.890 -OPR AN,5.000,5.000
645510,JAÉN,SYJ,EDUCACIÓN INFANTIL,C. PROFESORADO(A) (ÚBEDA),5.000,5.000,5.000 -ONP NA,5.000,5.000
646501,JAÉN,SYJ,EDUCACIÓN PRIMARIA,F. HUMAN. Y CIENC. EDUCA.,6.413,5.000,5.010 -OPR AN,5.000,5.000
646514,JAÉN,SYJ,EDUCACIÓN PRIMARIA,C. PROFESORADO(A) (ÚBEDA),5.000,5.000,5.000 -ONP NA,5.000,5.000
602201,JAÉN,SYJ,EDUCACIÓN SOCIAL,F. HUMAN. Y CIENC. EDUCA.,6.490,5.000,6.134 -ONP AN,5.000,5.000
602503,JAÉN,SD,ENFERMERÍA,F. CIENCIAS DE SALUD,10.671,5.000,6.650 -OPR AN,20.078,7.400
603000,JAÉN,SYJ,ESTADÍSTICA Y EMPRESA,F. CIENC. SOCI. Y JURÍDI.,5.000,5.000,5.000 -ONP NA,5.000,5.000
634507,JAÉN,AYH,ESTUDIOS INGLESES,F. HUMAN. Y CIENC. EDUCA.,6.772,5.000,5.579 -ONP AN,5.000,5.000
634000,JAÉN,AYH,FILOLOGÍA HISPÁNICA,F. HUMAN. Y CIENC. EDUCA.,5.000,5.000,5.000 -ONP NA,5.000,5.000
602007,JAÉN,SYJ,FINANZAS Y CONTABILIDAD,F. CIENC. SOCI. Y JURÍDI.,5.000,5.000,7.034 -OPR AN,5.000,5.000
603507,JAÉN,SD,FISIOTERAPIA,F. CIENCIAS DE SALUD,11.132,5.000,6.760 -OPR AN,5.000,5.000
636806,JAÉN,AYH,GEOGRAFÍA E HISTORIA,F. HUMAN. Y CIENC. EDUCA.,5.000,5.000,5.000 -ONP NA,5.000,5.000
604004,JAÉN,SYJ,GESTIÓN Y ADMINISTRACIÓN PÚBLICA,F. CIENC. SOCI. Y JURÍDI.,5.000,5.000,5.734 -ONP NA,5.000,5.000
638005,JAÉN,AYH,HISTORIA DEL ARTE,F. HUMAN. Y CIENC. EDUCA.,5.000,5.000,5.000 -ONP NA,5.000,5.000
622504,JAÉN,IYA,INGENIERÍA CIVIL,E. POLITÉCNICA SUP.(LINA),5.000,5.000,5.000 -ONP NA,5.000,5.000
695503,JAÉN,IYA,INGENIERÍA DE ORGANIZACIÓN INDUSTRIAL,E. POLITÉCNICA SUPERIOR,5.000,5.000,5.000 -ONP NA,5.000,5.000
617000,JAÉN,IYA,INGENIERÍA DE RECURSOS ENERGÉTICOS,E. POLITÉCNICA SUP.(LINA),5.000,5.000,5.000 -ONP NA,5.000,5.000
625009,JAÉN,IYA,INGENIERÍA DE TECNOLOGÍAS DE TELECOMUNICACIÓN SISTEMAS DE TELECOMUNICACIÓN SONIDO E IMAGEN SUMA DE ANTERIORES,E. POLITÉCNICA SUP.(LINA),5.000,5.000,5.000 -ONP NA,5.000,5.000
623702,JAÉN,IYA,INGENIERÍA DE TECNOLOGÍAS MINERAS EXPLOTACIÓN DE MINAS SONDEOS Y PROSPECCIONES MINERAS SUMA DE ANTERIORES,E. POLITÉCNICA SUP.(LINA),5.000,5.000,5.000 -ONP NA,5.000,5.000
612513,JAÉN,IYA,INGENIERÍA ELÉCTRICA,E. POLITÉCNICA SUP.(LINA),5.000,5.000,5.000 -ONP NA,5.000,5.000
612509,JAÉN,IYA,INGENIERÍA ELÉCTRICA GENERACIÓN ELÉCTRICA CON ENERGÍAS RENOVABLES INSTALACIONES ELÉCTRICAS SISTEMAS ELÉCTRICOS,E. POLITÉCNICA SUPERIOR,5.000,5.000,5.000 -ONP NA,5.000,5.000
613006,JAÉN,IYA,INGENIERÍA ELECTRÓNICA INDUSTRIAL AUTOMÁTICA SISTEMAS ELECTRÓNICOS SISTEMAS FOTOVOLTAICOS,E. POLITÉCNICA SUPERIOR,5.000,5.000,5.000 -ONP NA,5.000,5.000
621500,JAÉN,IYA,INGENIERÍA GEOMÁTICA Y TOPOGRÁFICA,E. POLITÉCNICA SUPERIOR,5.000,5.000,5.000 -ONP NA,5.000,5.000
623508,JAÉN,IYA,INGENIERÍA INFORMÁTICA INGENIERÍA DEL SOFTWARE SISTEMAS DE INFORMACIÓN TECNOLOGÍAS DE LA INFORMACIÓN,E. POLITÉCNICA SUPERIOR,5.000,5.000,5.000 -ONP NA,5.000,5.000
613517,JAÉN,IYA,INGENIERÍA MECÁNICA,E. POLITÉCNICA SUP.(LINA),5.000,5.000,5.000 -ONP NA,5.000,5.000
613502,JAÉN,IYA,INGENIERÍA MECÁNICA CONSTRUCCIÓN INDUSTRIAL INGENIERÍA Y FABRICACIÓN MECÁNICA INSTALACIONES TÉRMICAS Y DE FLUIDOS,E. POLITÉCNICA SUPERIOR,5.000,5.000,5.000 -ONP NA,5.000,5.000
614001,JAÉN,IYA,INGENIERÍA QUÍMICA INDUSTRIAL,E. POLITÉCNICA SUP.(LINA),5.000,5.000,5.000 -ONP NA,5.000,5.000
621004,JAÉN,IYA,INGENIERÍA TELEMÁTICA,E. POLITÉCNICA SUP.(LINA),5.000,5.000,5.000 -ONP NA,5.000,5.000
641501,JAÉN,SD,PSICOLOGÍA,F. HUMAN. Y CIENC. EDUCA.,7.560,5.000,5.350 -OPR AN,5.000,5.000
642505,JAÉN,C,QUÍMICA,F. CIENCIAS EXPERIMENTALE,5.000,5.000,5.000 -ONP NA,5.000,5.000
608009,JAÉN,SYJ,RELACIONES LABORALES Y RECURSOS HUMANOS,F. CIENC. SOCI. Y JURÍDI.,5.000,5.000,5.042 -OPR AN,5.000,7.900
608505,JAÉN,SYJ,TRABAJO SOCIAL,F. TRABAJO SOCIAL,6.000,5.000,5.000 -ONP NA,5.000,5.000
608701,JAÉN,SYJ,TURISMO,F. CIENC. SOCI. Y JURÍDI.,5.442,5.000,5.000 -ONP NA,5.000,5.000
725503,MÁLAGA,SYJ,ADMINISTRACION Y DIRECCIÓN DE EMPRESAS,F. CC. EE. Y EMPRESA.,8.293,5.000,5.300 -OPR AN,5.000,5.000
725600,MÁLAGA,SYJ,ADMON. Y DIREC. DE EMPRESA + DERECHO,F. CC.EE. Y EMPRESARIALES,11.146,5.000,5.730 -OPR AN,5.000,5.000
700504,MÁLAGA,IYA,ARQUITECTURA,E.T.S. ARQUITECTURA,9.296,5.000,6.170 -ONP AN,5.000,5.000
726000,MÁLAGA,AYH,BELLAS ARTES,F. BELLAS ARTES,8.883,5.000,5.767 -OPR AN,38.250,9.080
726507,MÁLAGA,C,BIOLOGÍA,F. CIENCIAS,9.503,5.000,5.080 -ONP AN,5.000,5.000
792004,MÁLAGA,C,BIOQUÍMICA,F. CIENCIAS,12.322,5.000,6.809 -OPR AN,5.000,5.000
727004,MÁLAGA,C,CIENCIAS AMBIENTALES,F. CIENCIAS,5.786,5.000,5.510 -ONP AN,5.000,5.000
729001,MÁLAGA,SYJ,COMUNICACIÓN AUDIOVISUAL DIRECTOR -  GUIONISTA Y REALIZADOR AUDIOVISUAL DISEÑO DE PRODUCCIÓN Y POSTPRODUCCIÓN VISUAL Y SONORA PRODUCTOR Y GESTOR AUDIOVISUAL,F. CIENCIAS COMUNICACIÓN,9.147,5.000,5.920 -OPR AN,5.000,5.000
792608,MÁLAGA,SYJ,CRIMINOLOGÍA,F. DERECHO,10.040,5.000,6.530 -OPR AN,24.682,6.750
729508,MÁLAGA,SYJ,DERECHO,F. DERECHO,8.403,5.000,5.920 -OPR AN,14.686,5.500
730004,MÁLAGA,SYJ,ECONOMÍA,F. CC. EE. Y EMPRESA.,7.962,5.000,5.690 -OPR AN,5.000,5.000
725708,MÁLAGA,SYJ,ECONOMÍA + ADMON. Y DIR.DE EMPRESA(grupo formación bilingüe),F. CC. EE. Y EMPRESA.,11.429,5.000,5.000 -ONP NA,5.000,5.000
745504,MÁLAGA,SYJ,EDUCACIÓN INFANTIL,F. CIENCIAS EDUCACIÓN,8.330,5.000,6.480 -OPR AN,5.000,5.000
745519,MÁLAGA,SYJ,EDUCACIÓN INFANTIL,C.MAG.MªINMAC. (A)(ANT),5.000,5.000,5.030 -OPR AN,5.000,5.000
746508,MÁLAGA,SYJ,EDUCACIÓN PRIMARIA EDUCACIÓN FÍSICA EDUCACIÓN MUSICAL ESCUELA INCLUSIVA Y ATENCIÓN A LA DIVERSIDAD LENGUA EXTRANJERA,F. CIENCIAS EDUCACIÓN,8.351,5.000,6.525 -OPR AN,5.000,5.000
746512,MÁLAGA,SYJ,EDUCACIÓN PRIMARIA,C.MAG.MªINMAC. (A)(ANT),5.000,5.000,5.000 -ONP NA,5.000,5.000
746527,MÁLAGA,SYJ,EDUCACIÓN PRIMARIA (grupo formación bilingüe),F. CIENCIAS EDUCACIÓN,9.650,5.000,6.700 -OPR AN,5.000,5.000
702201,MÁLAGA,SYJ,EDUCACIÓN SOCIAL,F. CIENCIAS EDUCACIÓN,8.223,5.000,5.620 -OPR AN,5.000,5.000
702501,MÁLAGA,SD,ENFERMERÍA,FAC. CIENCIAS SALUD,11.310,5.000,7.280 -OPR AN,19.000,5.125
702516,MÁLAGA,SD,ENFERMERÍA,C.ENF.VIRG PAZ (A)RONDA,10.231,5.000,6.630 -OPR AN,5.000,5.000
750501,MÁLAGA,AYH,ESTUDIOS DE ASIA ORIENTAL COREANO,F. DE ESTU. SOCI. Y TRAB.,8.311,5.000,5.000 -ONP NA,5.000,5.000
734505,MÁLAGA,AYH,ESTUDIOS INGLESES,F. FILOSOFÍA Y LETRAS,7.220,5.000,5.480 -ONP AN,5.000,5.000
732001,MÁLAGA,AYH,FILOLOGÍA CLÁSICA,F. FILOSOFÍA Y LETRAS,5.000,5.000,5.000 -ONP NA,5.000,5.000
734009,MÁLAGA,AYH,FILOLOGÍA HISPÁNICA,F. FILOSOFÍA Y LETRAS,6.968,5.000,5.890 -ONP AN,5.000,5.000
735509,MÁLAGA,AYH,FILOSOFÍA,F. FILOSOFÍA Y LETRAS,5.859,5.000,5.430 -OPR AN,5.000,5.000
702005,MÁLAGA,SYJ,FINANZAS Y CONTABILIDAD,F. CC.EE. Y EMPRESARIALES,6.584,5.000,5.390 -OPR AN,5.000,5.000
703505,MÁLAGA,SD,FISIOTERAPIA,FAC. CIENCIAS SALUD,11.992,5.000,8.092 -OPR AN,25.299,7.480
736707,MÁLAGA,SYJ,GEOGRAFÍA Y GESTIÓN DEL TERRITORIO,F. FILOSOFÍA Y LETRAS,5.000,5.000,5.000 -ONP NA,5.000,5.000
704002,MÁLAGA,SYJ,GESTIÓN Y ADMINISTRACIÓN PÚBLICA,F. COMERCIO Y GESTIÓN,6.398,5.000,5.000 -OPR NA,19.582,5.000
737506,MÁLAGA,AYH,HISTORIA,F. FILOSOFÍA Y LETRAS,5.000,5.000,6.170 -OPR AN,5.000,5.000
738003,MÁLAGA,AYH,HISTORIA DEL ARTE,F. FILOSOFÍA Y LETRAS,5.459,5.000,5.279 -OPR AN,5.000,5.000
711201,MÁLAGA,IYA,ING. EN DISEÑO INDUSTRIAL Y DESAR. DEL PRODUCTO,E. POLITÉCNICA SUPERIOR,8.199,5.000,5.000 -ONP NA,5.000,5.000
715001,MÁLAGA,IYA,INGENIERÍA DE COMPUTADORES,E.T.S. ING. INFORMÁTICA,6.240,5.000,5.000 -ONP NA,5.000,5.000
716803,MÁLAGA,IYA,INGENIERÍA DE LA ENERGÍA,E.T.S. ING. INDUSTRIAL,7.285,5.000,5.000 -ONP NA,5.000,5.000
750005,MÁLAGA,IYA,INGENIERÍA DE LA SALUD,E.T.S. ING. INFORMÁTICA,10.300,5.000,6.792 -ONP AN,5.000,5.000
795501,MÁLAGA,IYA,INGENIERÍA DE ORGANIZACIÓN INDUSTRIAL,E.T.S. ING. INDUSTRIAL,7.323,5.000,5.000 -ONP NA,5.000,5.000
